epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
24,26276432406573038125973504.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
25,26276432485346401941716992.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
26,26276432737461510497894400.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
27,26276432400635494947356672.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
28,26276432568644977660264448.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
29,26276432198326592387153920.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
30,26276432637791447159930880.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
31,26276432351895737920913408.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
32,26276432566598541707837440.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
33,26276432510797141187231744.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
34,26276432329615526353436672.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
35,26276432451969322026270720.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
36,26276432453006951765245952.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
37,26276432401730767442411520.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
38,26276432372605086674714624.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
39,26276432427440918417637376.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
40,26276432505637820312846336.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
41,26276432569769077975810048.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
42,26276432617788259749068800.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
43,26276432294883766508191744.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
44,26276432408734768180494336.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
45,26276432353077480992538624.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
46,26276432383716368932929536.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
47,26276432368584275731152896.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
48,26276432405131887619604480.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
49,26276432595435991515267072.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
50,26276432433954923516788736.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
51,26276432264475462477021184.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
52,26276432250006297477382144.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
53,26276432542156608675774464.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
54,26276432527600973099565056.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
55,26276432414845252512251904.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
56,26276432215995112885321728.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
57,26276432498230298807369728.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
58,26276432228677249367277568.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
59,26276432340827688803500032.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
60,26276432250092768053952512.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
61,26276432695235758570602496.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
62,26276432317106331024621568.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
63,26276432487681064559443968.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
64,26276432280270488175902720.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
65,26276432493013326586970112.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
66,26276432494685065297526784.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
67,26276432336360119656775680.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
68,26276432443034179437854720.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
69,26276432216975095573250048.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
70,26276432132004781144145920.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
71,26276432230291341026787328.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
72,26276432301599536286007296.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
73,26276432207694079268487168.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
74,26276432357862104625053696.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
75,26276432629115712006258688.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
76,26276432177084014853619712.0000,0.3463,20188081537249122388541440.0000,0.3378,22317083499547681504624640.0000,0.3431
