epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
58,351.0625,0.6589,655.3720,0.6676,258.7951,0.6526
59,495.7974,0.6689,460.2211,0.6742,516.9942,0.6705
60,362.5831,0.6630,355.9916,0.6707,359.3394,0.6644
61,156.7686,0.6711,137.2383,0.6638,252.4280,0.6647
62,483.8169,0.6696,375.8748,0.6683,454.9396,0.6600
63,408.3052,0.6610,388.5649,0.6675,414.5343,0.6713
64,1680.1273,0.6690,1480.1963,0.6547,1090.6067,0.6657
65,319.9227,0.6723,325.4933,0.6630,304.1390,0.6706
66,302.6042,0.6702,225.5664,0.6791,244.6787,0.6562
67,432.8024,0.6686,316.8347,0.6764,373.0020,0.6773
68,163.0572,0.6659,175.0327,0.6602,144.7834,0.6634
69,126.9375,0.6624,127.6609,0.6661,107.0284,0.6745
70,48.5223,0.6628,40.9497,0.6631,50.1465,0.6587
71,55.1019,0.6652,43.8778,0.6585,49.2149,0.6546
72,502.1342,0.6622,462.4664,0.6560,472.4599,0.6591
73,166.2955,0.6657,140.2578,0.6734,149.9601,0.6762
74,50.5738,0.6617,49.0923,0.6650,49.5070,0.6622
75,64.4381,0.6614,63.6972,0.6511,71.9181,0.6583
76,93.7973,0.6581,67.4039,0.6529,103.0657,0.6657
77,91.2890,0.6727,75.2764,0.6654,80.3241,0.6681
78,51.2390,0.6617,49.1700,0.6669,71.4115,0.6712
79,44.9945,0.6675,45.9629,0.6617,43.1620,0.6707
80,187.6815,0.6604,202.3824,0.6770,186.8433,0.6801
81,252.8556,0.6612,216.1032,0.6620,236.5588,0.6680
82,88.9421,0.6664,77.4997,0.6635,81.7875,0.6718
83,67.8322,0.6653,46.3195,0.6705,63.5282,0.6531
84,72.0636,0.6695,60.8111,0.6742,56.5588,0.6658
85,26.0989,0.6705,23.8475,0.6588,28.4557,0.6637
86,123.8310,0.6578,89.9467,0.6561,113.4036,0.6507
87,166.5357,0.6577,164.5820,0.6475,174.8788,0.6506
88,24.9943,0.6675,26.8912,0.6787,24.9039,0.6733
89,70.9390,0.6597,64.2626,0.6559,70.2228,0.6516
90,36.1567,0.6575,24.0600,0.6550,42.9556,0.6378
91,22.4775,0.6705,19.1254,0.6618,27.8170,0.6651
92,36.0029,0.6650,29.4338,0.6626,28.4055,0.6673
93,78.0031,0.6621,69.5605,0.6653,67.0067,0.6556
94,10.9424,0.6672,11.0212,0.6759,10.0832,0.6569
95,182.5794,0.6615,186.5456,0.6701,196.1107,0.6703
96,27.2159,0.6652,22.0600,0.6650,23.0431,0.6571
97,18.5488,0.6706,15.8941,0.6659,19.3861,0.6668
98,189.9170,0.6653,191.2936,0.6616,203.8715,0.6648
99,48.1365,0.6748,46.0511,0.6777,45.8044,0.6646
100,27.4807,0.6687,26.4978,0.6687,28.8741,0.6743
101,17.9936,0.6731,16.2913,0.6744,18.2257,0.6691
102,45.3799,0.6643,42.4723,0.6789,46.0121,0.6840
103,20.7718,0.6712,18.2446,0.6746,17.6657,0.6732
104,10.6300,0.6600,10.5465,0.6658,8.4268,0.6648
105,40.1538,0.6585,33.2914,0.6541,41.6796,0.6637
106,29.5091,0.6633,28.7250,0.6610,28.8433,0.6717
107,25.5841,0.6647,19.1910,0.6691,22.4499,0.6665
108,51.6822,0.6671,54.0261,0.6683,54.0755,0.6578
109,20.6205,0.6645,18.1046,0.6485,25.9249,0.6529
110,10.5077,0.6590,7.2077,0.6573,10.7883,0.6658
111,8.2221,0.6648,7.9205,0.6607,7.6256,0.6695
112,12.0903,0.6616,13.1852,0.6635,11.1177,0.6668
113,607.2290,0.6554,183.1662,0.6492,37.3934,0.6550
114,11.2778,0.6653,15.4131,0.6631,12.3426,0.6685
115,6.1891,0.6681,6.3120,0.6634,6.3909,0.6601
116,4.4561,0.6657,4.0948,0.6636,4.6931,0.6620
117,4.4071,0.6673,4.1771,0.6740,4.3100,0.6624
118,11.0891,0.6674,7.7513,0.6542,5.3124,0.6580
119,4.0443,0.6646,4.2649,0.6694,4.2077,0.6614
120,14.1741,0.6656,11.1269,0.6632,12.0029,0.6645
121,5.7069,0.6651,5.5436,0.6650,6.3379,0.6712
122,5.8470,0.6594,5.5874,0.6628,5.2996,0.6660
123,73.1313,0.6646,4.6598,0.6586,104.9333,0.6676
124,4.2398,0.6627,5.0037,0.6783,4.3964,0.6620
125,6.1334,0.6613,6.1778,0.6760,5.9833,0.6516
126,22.1793,0.6660,21.0537,0.6536,23.3208,0.6706
127,5.9986,0.6650,5.6880,0.6640,5.9930,0.6649
128,15.9582,0.6532,12.5780,0.6465,15.1390,0.6621
129,7.7588,0.6607,7.9208,0.6604,6.4657,0.6638
130,3.3761,0.6616,3.4746,0.6571,2.8425,0.6618
131,5.7143,0.6603,4.3689,0.6729,5.5110,0.6625
132,22.3661,0.6441,19.5025,0.6487,21.8334,0.6459
133,4.6082,0.6592,4.4882,0.6561,3.8161,0.6687
134,3.1706,0.6591,2.2527,0.6540,2.9517,0.6598
135,15.8666,0.6507,17.7183,0.6510,14.1114,0.6653
136,10.1974,0.6653,8.5135,0.6631,9.7489,0.6698
137,2.1213,0.6701,2.0870,0.6729,2.1343,0.6762
138,8.5253,0.6581,23.2023,0.6513,3.6304,0.6518
139,5.1383,0.6626,4.1687,0.6528,4.6978,0.6608
140,5.7624,0.6612,10.0042,0.6723,6.6386,0.6570
141,3.5075,0.6639,3.7815,0.6569,3.4615,0.6740
142,13.1684,0.6579,9.1356,0.6748,12.0223,0.6559
143,4.1206,0.6608,4.1536,0.6545,3.9517,0.6583
144,2.9194,0.6547,2.6098,0.6472,3.0253,0.6544
145,2.5396,0.6639,2.3213,0.6615,2.4548,0.6546
146,9.4028,0.6631,9.6800,0.6665,4.6501,0.6680
147,5.8788,0.6580,5.5517,0.6644,5.0955,0.6550
148,3.4022,0.6584,7.7679,0.6561,2.9857,0.6682
149,6.9453,0.6569,6.0049,0.6598,6.8807,0.6585
150,9.4239,0.6687,10.1437,0.6774,9.5167,0.6712
151,3.7953,0.6700,3.1995,0.6737,3.5097,0.6783
152,3.2170,0.6619,8.2800,0.6606,10.5249,0.6630
153,255.7952,0.6628,721.8567,0.6539,54.8325,0.6443
154,5.5332,0.6963,5.7717,0.6846,4.9679,0.7013
155,15.7149,0.6858,14.3413,0.6784,13.9345,0.6766
156,2.8528,0.6774,2.1078,0.6700,3.0604,0.6611
157,2.7619,0.6765,2.3539,0.6753,2.5891,0.6946
158,4.3424,0.6664,3.6826,0.6620,3.9635,0.6606
159,0.9780,0.6747,1.0647,0.6682,0.9838,0.6663
160,1.9899,0.6757,1.7788,0.6561,2.1352,0.6679
161,5.8950,0.6697,4.9158,0.6727,6.7739,0.6745
162,3.1764,0.6650,2.7175,0.6762,2.5388,0.6720
163,1.2218,0.6707,1.2239,0.6646,1.2955,0.6674
164,6.7936,0.6710,4.6528,0.6793,2.0708,0.6717
165,2.4836,0.6649,2.2897,0.6693,2.3094,0.6708
166,1.2176,0.6697,1.0531,0.6572,1.2170,0.6629
167,1.0167,0.6654,1.0479,0.6600,0.9326,0.6665
168,1.7904,0.6517,1.5592,0.6513,1.5337,0.6679
169,8.0644,0.6478,4.1545,0.6543,3.5698,0.6567
170,2.3726,0.6626,1.9683,0.6702,1.9450,0.6573
171,3.2014,0.6652,2.5565,0.6657,2.8921,0.6679
172,1.8382,0.6620,1.7221,0.6657,4.1017,0.6661
173,49.7110,0.6598,38.9912,0.6651,71.9265,0.6533
174,2.2884,0.6618,2.3700,0.6614,2.1589,0.6632
175,0.9573,0.6571,1.3614,0.6577,0.9353,0.6635
176,5.0702,0.6665,5.1145,0.6720,4.7597,0.6707
177,3.1597,0.6624,2.0091,0.6684,1.8135,0.6653
178,2.0183,0.6744,1.9706,0.6696,1.9276,0.6724
179,2.5823,0.6696,2.4029,0.6569,2.2804,0.6596
180,2.0406,0.6723,1.8784,0.6665,1.8668,0.6702
181,0.7297,0.6813,0.7144,0.6761,0.6733,0.6862
182,3.6678,0.6598,3.4900,0.6490,3.2709,0.6556
183,1.9556,0.6620,1.5008,0.6664,3.0993,0.6750
184,1.4393,0.6622,1.3215,0.6586,1.6342,0.6662
185,0.9136,0.6662,0.8652,0.6720,0.8800,0.6646
186,1.3711,0.6609,18.6740,0.6645,1.7462,0.6720
187,2.5076,0.6672,1.7614,0.6628,1.0072,0.6699
188,1.0176,0.6780,1.0910,0.6773,1.2394,0.6763
189,1.5594,0.6681,1.5559,0.6629,1.6424,0.6748
190,5.5915,0.6658,4.7546,0.6701,5.2273,0.6663
191,2.8018,0.6577,2.4417,0.6565,3.8514,0.6564
192,2.0648,0.6552,2.3707,0.6513,2.0705,0.6566
193,2.9372,0.6675,2.5011,0.6807,2.9484,0.6593
194,6.6050,0.6687,5.4753,0.6602,7.9098,0.6662
195,0.8749,0.6666,0.9781,0.6576,0.8621,0.6660
196,0.6608,0.6676,0.6553,0.6766,0.6807,0.6735
197,0.7050,0.6600,0.6820,0.6556,0.6577,0.6661
198,0.7033,0.6598,0.6182,0.6670,0.8377,0.6752
199,4.0140,0.6639,3.4288,0.6672,5.9712,0.6655
200,0.7787,0.6737,0.7952,0.6802,0.8024,0.6744
201,1.0660,0.6725,1.0506,0.6708,1.0738,0.6767
202,0.6041,0.6725,0.6007,0.6631,0.6136,0.6713
203,3.3992,0.6690,1.8066,0.6590,1.3518,0.6747
204,0.9453,0.6690,0.8025,0.6682,2.1066,0.6781
205,0.8749,0.6631,0.9267,0.6571,0.8304,0.6652
206,0.7295,0.6675,0.9477,0.6684,0.6710,0.6711
207,1.4704,0.6626,1.7197,0.6700,1.3616,0.6745
208,0.5377,0.6658,0.5625,0.6734,0.5139,0.6667
209,1.9760,0.6698,0.5235,0.6736,0.4997,0.6736
210,0.6225,0.6614,0.5988,0.6643,0.6105,0.6776
211,0.8970,0.6625,0.7355,0.6659,0.7326,0.6755
212,0.8257,0.6648,0.7124,0.6628,0.7905,0.6670
213,0.8782,0.6751,0.8141,0.6794,0.8349,0.6678
214,1.9048,0.6685,1.3194,0.6744,1.2459,0.6777
215,2.3940,0.6747,2.3602,0.6699,2.6007,0.6816
216,1.1964,0.6563,0.9610,0.6595,1.1164,0.6672
217,2.8240,0.6607,1.2291,0.6657,5.9363,0.6679
218,0.5940,0.6626,0.5997,0.6621,0.5783,0.6656
219,0.5939,0.6826,0.5158,0.6842,0.5156,0.6964
220,1.1142,0.6836,0.4298,0.6817,0.4234,0.6919
221,0.4823,0.6696,0.4795,0.6725,0.4906,0.6684
222,0.5794,0.6635,0.5561,0.6502,0.5580,0.6679
223,0.5645,0.6847,0.5802,0.6871,0.5616,0.6712
224,1.4510,0.6794,1.5872,0.6890,1.2033,0.6762
225,0.7428,0.6633,0.7314,0.6664,0.7198,0.6622
226,0.6172,0.6636,0.6364,0.6604,0.6318,0.6746
227,0.5816,0.6616,0.5835,0.6643,0.5998,0.6612
228,0.5701,0.6666,0.5646,0.6773,0.5981,0.6733
229,0.6194,0.6671,0.6718,0.6767,0.6296,0.6749
230,0.6003,0.6675,39.8668,0.6653,0.6395,0.6664
231,0.5370,0.6742,0.5002,0.6782,0.4961,0.6815
232,0.6064,0.6674,0.6345,0.6693,0.6512,0.6695
233,1.0866,0.6729,0.6519,0.6643,0.9685,0.6774
234,1.6259,0.6716,3.3187,0.6698,2.1215,0.6726
235,1.3492,0.6696,0.4641,0.6776,4.6610,0.6757
236,12.3305,0.6723,0.4328,0.6661,2.9631,0.6655
237,0.5363,0.6940,0.5708,0.6951,0.5070,0.6935
238,0.5063,0.7102,0.5237,0.7140,0.4943,0.7039
239,0.6040,0.7279,0.5613,0.7278,0.5585,0.7298
240,2.2106,0.7162,0.4317,0.7126,0.4356,0.7141
241,0.6403,0.7229,0.5661,0.7228,0.6417,0.7160
242,0.6027,0.6972,0.6298,0.6990,0.6004,0.6955
243,0.6842,0.6811,0.7308,0.6896,24.5780,0.6838
244,0.4215,0.7435,0.4144,0.7335,0.4181,0.7449
245,0.5089,0.7506,0.4850,0.7547,0.5217,0.7610
246,0.4210,0.7686,0.4095,0.7846,0.4196,0.7669
247,0.4712,0.7112,0.4650,0.7209,0.4598,0.7086
248,0.4158,0.7503,0.4159,0.7421,0.4083,0.7500
249,0.3622,0.8281,0.3572,0.8235,0.3678,0.8320
250,0.1937,0.9425,0.1935,0.9430,0.1837,0.9519
251,0.1373,0.9814,0.1366,0.9768,0.1594,0.9819
252,0.0924,0.9870,0.0667,0.9849,0.1033,0.9871
253,0.0340,0.9948,0.0337,0.9948,0.0620,0.9953
254,0.0673,0.9958,0.0618,0.9958,0.0537,0.9964
255,0.0873,0.9955,0.1820,0.9941,0.0928,0.9951
256,0.0264,0.9985,0.0216,0.9978,0.0353,0.9983
257,0.0476,0.9979,0.0284,0.9983,0.0426,0.9972
258,0.2474,0.9966,0.0320,0.9969,0.2143,0.9962
259,0.3420,0.9621,0.3949,0.9580,0.3965,0.9582
260,0.8988,0.9424,1.7190,0.9395,0.3098,0.9380
261,0.0773,0.9951,0.0240,0.9973,0.1138,0.9937
262,0.0209,0.9980,0.0152,0.9977,0.0272,0.9972
263,0.0229,0.9987,0.0187,0.9987,0.0366,0.9976
264,0.0130,0.9992,0.0166,0.9993,0.0330,0.9986
265,0.0201,0.9991,0.0156,0.9994,0.0267,0.9987
266,0.0373,0.9991,0.0142,0.9994,0.0264,0.9989
267,0.0252,0.9955,0.0335,0.9945,0.0254,0.9951
268,0.1237,0.9853,0.1183,0.9871,0.0877,0.9886
269,0.0138,0.9994,0.0131,0.9994,0.0178,0.9989
270,0.0549,0.9979,0.1028,0.9980,0.0262,0.9978
271,0.0465,0.9931,0.0505,0.9946,0.0572,0.9943
272,0.7949,0.9749,0.6056,0.9782,0.9656,0.9747
273,0.0403,0.9980,0.0753,0.9983,0.0883,0.9964
274,0.0317,0.9993,0.1047,0.9994,0.0282,0.9992
275,0.0107,0.9992,0.0090,0.9995,0.0133,0.9989
276,0.0126,0.9997,0.0142,0.9997,0.0339,0.9992
277,0.0727,0.9903,0.1094,0.9900,0.0986,0.9894
278,2.7679,0.9919,1.1505,0.9912,3.2669,0.9920
279,0.8416,0.7327,0.8456,0.7277,0.8082,0.7199
280,0.7814,0.7230,0.7537,0.7185,0.7224,0.7172
281,2.3106,0.7276,2.0182,0.7218,1.9640,0.7189
282,0.4286,0.8136,0.4976,0.8123,0.4231,0.8093
283,0.6560,0.9670,0.4183,0.9656,0.6300,0.9676
284,0.0868,0.9964,0.0998,0.9959,0.1157,0.9959
285,0.3131,0.9927,0.1404,0.9959,0.3753,0.9931
286,0.1404,0.9861,0.1957,0.9840,0.1286,0.9837
287,0.0747,0.9975,0.0424,0.9976,0.0707,0.9984
288,0.0046,0.9996,0.0047,0.9992,0.0039,0.9997
289,0.0065,0.9994,0.0027,1.0000,0.0028,0.9997
290,0.0077,0.9992,0.0123,0.9994,0.0040,0.9992
291,0.0015,0.9999,0.0280,0.9997,0.0014,1.0000
292,0.0026,0.9999,0.1096,0.9995,0.0493,0.9992
293,0.0005,1.0000,0.0005,1.0000,0.0004,1.0000
294,0.7980,0.8200,0.7936,0.8167,0.7728,0.8187
295,0.0189,0.9982,0.0196,0.9989,0.0150,0.9976
296,0.0130,0.9994,0.0060,1.0000,0.0175,0.9992
297,0.1324,0.9825,0.1259,0.9821,0.1149,0.9823
298,0.0313,0.9975,0.0194,0.9992,0.0483,0.9962
299,0.0233,0.9971,0.0093,0.9986,0.0191,0.9992
300,0.0060,0.9995,0.0039,0.9997,0.0026,1.0000
301,0.0164,0.9984,0.0314,0.9979,0.0055,0.9992
302,0.0082,0.9995,0.0020,1.0000,0.0018,1.0000
303,0.0040,0.9999,0.0011,1.0000,0.0011,0.9997
304,0.1892,0.9994,0.0034,1.0000,0.0076,0.9997
305,0.0316,0.9993,0.0467,0.9995,0.0325,0.9989
306,0.1203,0.9991,0.0222,0.9992,0.0039,0.9994
307,0.0701,0.9990,0.2767,0.9994,0.0043,0.9980
308,0.4527,0.9801,0.5906,0.9786,0.5648,0.9781
309,0.2943,0.9684,0.2382,0.9698,0.2536,0.9698
310,0.1512,0.9662,0.1565,0.9644,0.1561,0.9647
311,0.3027,0.9184,0.2971,0.9168,0.3312,0.9144
312,0.1836,0.9622,0.2142,0.9565,0.1568,0.9559
313,0.0652,0.9892,0.1001,0.9865,0.0557,0.9876
314,0.0187,0.9947,0.0572,0.9946,0.0159,0.9948
315,0.0363,0.9932,0.0486,0.9928,0.0146,0.9954
316,0.1518,0.9988,0.0088,0.9989,0.1576,0.9986
317,0.0092,0.9991,0.0036,1.0000,0.0113,0.9992
318,0.0605,0.9965,0.0411,0.9968,0.0212,0.9975
319,0.0391,0.9984,0.0089,0.9989,0.3096,0.9970
320,0.0075,0.9993,0.0263,0.9989,0.0174,0.9986
321,0.0126,0.9986,0.0454,0.9989,0.0117,0.9984
322,0.0043,0.9996,0.0027,1.0000,0.0026,0.9997
323,0.0019,0.9998,0.0047,0.9997,0.0016,1.0000
324,0.0024,0.9997,0.0040,0.9997,0.0015,1.0000
325,0.0275,0.9989,0.1173,0.9987,0.0086,0.9989
326,0.0300,0.9993,0.0024,0.9997,0.0042,0.9995
327,0.0011,0.9999,0.0010,1.0000,0.0127,0.9995
328,0.0011,1.0000,0.0086,0.9997,0.0005,1.0000
329,0.2100,0.9986,0.0285,0.9984,0.1418,0.9978
330,0.0131,1.0000,0.0007,0.9997,0.0003,1.0000
331,0.0846,0.9996,0.0013,0.9997,0.0021,0.9997
332,0.0200,0.9999,0.0007,0.9997,0.1295,0.9997
333,0.0004,0.9999,0.0005,1.0000,0.0002,1.0000
334,0.5442,0.9997,0.0003,1.0000,0.0667,0.9997
335,0.0403,0.9982,0.0203,0.9981,0.0597,0.9978
336,0.0087,0.9999,0.0004,1.0000,0.0004,1.0000
337,0.0011,1.0000,0.0065,0.9997,0.0002,1.0000
338,0.0010,0.9998,0.0053,0.9997,0.0005,1.0000
339,0.0005,1.0000,0.0020,0.9997,0.4871,0.9997
340,0.0307,0.9996,0.0007,0.9997,0.0020,0.9992
341,0.0206,0.9998,0.0004,1.0000,0.0006,0.9997
342,0.0031,0.9999,0.0003,1.0000,0.0003,1.0000
343,0.0002,1.0000,0.0002,1.0000,0.0002,1.0000
344,0.0002,1.0000,0.0002,1.0000,0.0001,1.0000
345,0.0018,1.0000,0.0152,0.9997,0.0002,1.0000
346,0.0356,0.9998,0.0005,0.9997,0.0001,1.0000
347,0.0011,0.9999,0.0002,1.0000,0.5159,0.9997
348,0.0004,0.9999,0.0002,1.0000,0.0003,1.0000
349,0.0899,0.9995,0.7480,0.9992,0.0001,1.0000
350,0.0001,1.0000,0.0002,1.0000,0.0001,1.0000
351,0.0002,0.9999,0.0001,1.0000,0.0001,1.0000
352,0.0001,1.0000,0.0001,1.0000,0.0001,1.0000
353,0.0001,1.0000,0.0015,0.9995,0.0001,1.0000
354,0.0997,0.9999,0.6318,0.9997,0.0015,0.9997
355,0.0032,0.9996,0.0025,0.9997,0.0018,0.9995
356,0.0821,0.9999,0.0001,1.0000,0.0671,0.9995
357,0.0986,0.9998,0.9638,0.9995,0.0382,1.0000
358,0.5756,0.9968,0.7175,0.9976,0.2809,0.9966
359,0.0210,0.9992,0.0376,0.9997,0.0077,0.9995
360,0.0012,0.9999,0.0007,1.0000,0.0005,1.0000
361,0.0006,0.9999,0.0004,1.0000,0.0003,1.0000
362,0.0609,0.9997,0.0003,1.0000,0.1532,0.9995
363,0.0155,0.9999,0.0003,1.0000,0.0002,1.0000
364,0.0003,1.0000,0.0002,1.0000,0.0001,1.0000
365,0.0004,1.0000,0.0002,1.0000,0.0001,1.0000
366,0.0003,1.0000,0.0001,1.0000,0.0001,1.0000
367,0.0237,0.9996,0.0200,0.9995,0.0013,0.9995
368,0.0787,0.9999,0.0004,1.0000,0.0026,0.9997
369,0.0003,1.0000,0.0003,1.0000,0.0003,1.0000
370,0.0069,0.9998,0.0012,0.9995,0.0163,0.9992
371,0.0005,0.9998,0.0002,1.0000,0.0005,0.9997
372,0.0002,1.0000,0.0002,1.0000,0.0001,1.0000
373,0.0013,0.9996,0.0033,0.9995,0.0019,0.9995
374,0.0023,0.9999,0.0001,1.0000,0.0001,1.0000
375,0.0078,0.9997,0.0002,1.0000,0.0006,0.9997
376,0.0122,0.9997,0.1471,0.9997,0.0001,1.0000
377,0.0167,0.9999,0.0001,1.0000,0.0028,0.9997
378,0.0044,0.9999,0.0010,0.9997,0.0001,1.0000
379,0.0917,0.9993,0.0067,0.9997,0.0011,1.0000
380,0.0160,0.9999,0.0084,0.9995,0.0045,0.9997
381,0.0003,0.9999,0.0004,0.9997,0.0002,1.0000
382,0.0001,1.0000,0.0001,1.0000,0.0001,1.0000
383,0.0001,1.0000,0.0001,1.0000,0.0000,1.0000
384,0.0030,0.9999,0.0001,1.0000,0.0000,1.0000
385,0.0014,0.9999,0.0001,1.0000,0.0000,1.0000
386,0.0000,1.0000,0.0001,1.0000,0.0000,1.0000
387,0.0000,1.0000,0.0001,1.0000,0.0000,1.0000
388,0.0000,1.0000,0.0001,1.0000,0.0000,1.0000
389,0.0000,1.0000,0.0001,1.0000,0.0000,1.0000
390,0.0251,1.0000,0.0000,1.0000,0.0000,1.0000
391,0.0005,0.9999,0.0013,0.9997,0.0002,1.0000
392,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
393,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
394,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
395,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
396,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
397,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
398,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
399,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
400,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
401,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
402,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
403,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
404,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
405,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
406,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
407,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
408,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
409,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
410,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
411,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
412,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
413,0.0022,0.9999,0.0130,0.9995,0.0014,0.9997
414,0.0049,1.0000,0.0101,0.9997,0.0267,0.9997
415,0.0003,1.0000,0.0000,1.0000,0.0000,1.0000
416,0.0002,1.0000,0.0000,1.0000,0.0079,0.9997
417,0.0000,1.0000,0.0000,1.0000,0.0005,0.9997
418,0.0000,1.0000,0.0000,1.0000,0.0005,0.9997
419,0.0000,1.0000,0.0000,1.0000,0.0006,0.9997
420,0.0000,1.0000,0.0000,1.0000,0.0006,0.9997
421,0.0000,1.0000,0.0000,1.0000,0.0006,0.9997
422,0.0000,1.0000,0.0000,1.0000,0.0007,0.9997
423,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
424,0.0000,1.0000,0.0000,1.0000,0.0227,0.9997
425,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
426,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
427,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
428,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
