epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
36,649.1839,0.9911,1339.2445,0.9902,386.7324,0.9925
37,27.5919,0.9997,197.4267,0.9992,0.0003,1.0000
38,72.7137,0.9987,81.3203,0.9978,28.4793,0.9984
39,560.5841,0.9968,641.8939,0.9962,752.1721,0.9955
40,7.0503,0.9990,0.5127,0.9984,0.2836,0.9992
41,0.3726,0.9999,0.0002,1.0000,327.2693,0.9995
42,79.0927,0.9972,219.4037,0.9954,44.0457,0.9971
43,0.8408,0.9998,13.3658,0.9992,6.4188,0.9995
44,1.6808,0.9999,0.0446,0.9997,0.0446,0.9997
45,2288.5134,0.9964,2245.8724,0.9960,4794.3710,0.9933
46,91.6483,0.9991,201.0158,0.9979,175.2772,0.9971
47,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
48,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
49,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
50,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
51,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
52,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
53,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
54,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
55,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
56,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
57,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
58,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
59,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
60,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
61,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
62,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
63,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
64,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
65,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
66,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
67,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
68,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
69,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
70,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
71,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
72,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
73,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
74,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
75,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
76,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
77,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
78,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
79,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
80,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
81,37044.4184,0.9583,52355.4945,0.9516,37066.4354,0.9643
82,364.5447,0.9864,261.9161,0.9831,274.2310,0.9873
83,168.5922,0.9874,242.4517,0.9848,189.7763,0.9874
84,28.8973,0.9980,67.3594,0.9971,12.5968,0.9976
85,305.8233,0.9923,350.3055,0.9927,561.5645,0.9918
86,0.0000,1.0000,0.0001,1.0000,0.0002,1.0000
87,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
88,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
89,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
90,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
91,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
92,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
93,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
94,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
95,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
96,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
97,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
98,0.0059,0.9999,0.0000,1.0000,0.0000,1.0000
99,4.2168,0.9992,0.7588,0.9992,2.0964,0.9989
100,36.5319,0.9969,73.2189,0.9948,14.7923,0.9971
101,0.0579,0.9999,0.0002,1.0000,0.0002,1.0000
102,0.0000,1.0000,0.0002,1.0000,0.0002,1.0000
103,0.0000,1.0000,0.0002,1.0000,0.0002,1.0000
104,0.0000,1.0000,0.0002,1.0000,0.0002,1.0000
105,0.0000,1.0000,0.0002,1.0000,0.0002,1.0000
106,0.0000,1.0000,0.0002,1.0000,0.0002,1.0000
107,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
108,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
109,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
110,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
111,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
112,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
113,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
114,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
115,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
116,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
117,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
118,0.0000,1.0000,0.0001,1.0000,0.0001,1.0000
119,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
120,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
121,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
122,24.3841,0.9996,3.5566,0.9995,0.0000,1.0000
123,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
124,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
125,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
126,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
127,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
128,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
129,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
130,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
131,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
132,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
133,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
134,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
135,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
136,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
137,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
138,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
139,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
140,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
141,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
142,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
143,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
144,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
145,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
146,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
147,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
148,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
149,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
150,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
151,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
152,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
153,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
154,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
155,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
